objectid,labid,sampleid,sampletype,sizefraction,particleid,morphology,color,photoid,chemicalid,polymerid,plastic,comments,length,width,timeimagesmeasurements,instrumenttype,microscopy,nilered,chemicalid_method
25864,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_35,Fiber,Blue,A_CW_1_Stereoscope_212-500_35,not measured,NA,NA,,13.71,0.3,10,Stereoscope,Y,NA,NA
25865,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_36,Fiber,Blue,A_CW_1_Stereoscope_212-500_36,not measured,NA,NA,,5.03,0.02,10,Stereoscope,Y,NA,NA
25866,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_37,Fiber,Blue,A_CW_1_Stereoscope_212-500_37,not measured,NA,NA,,1.02,0.12,10,Stereoscope,Y,NA,NA
25867,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_38,Fiber,Blue,A_CW_1_Stereoscope_212-500_38,not measured,NA,NA,,10.23,0.36,10,Stereoscope,Y,NA,NA
25868,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_39,Fiber,Blue,A_CW_1_Stereoscope_212-500_39,not measured,NA,NA,,3.59,0.17,10,Stereoscope,Y,NA,NA
25869,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_40,Fiber,Blue,A_CW_1_Stereoscope_212-500_40,not measured,NA,NA,,4.24,0.32,10,Stereoscope,Y,NA,NA
25870,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_41,Fiber,Blue,A_CW_1_Stereoscope_212-500_41,not measured,NA,NA,,3.54,0.17,10,Stereoscope,Y,NA,NA
25871,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_42,Fiber,Blue,A_CW_1_Stereoscope_212-500_42,not measured,NA,NA,,2.51,0.08,10,Stereoscope,Y,NA,NA
25872,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_43,Fiber,Blue,A_CW_1_Stereoscope_212-500_43,not measured,NA,NA,,6.92,0.28,10,Stereoscope,Y,NA,NA
25873,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_44,Fiber,Blue,A_CW_1_Stereoscope_212-500_44,not measured,NA,NA,,3.87,0.18,10,Stereoscope,Y,NA,NA
25874,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_45,Fiber,Blue,A_CW_1_Stereoscope_212-500_45,not measured,NA,NA,,2.31,0.67,10,Stereoscope,Y,NA,NA
25875,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_46,Fiber,Red,A_CW_1_Stereoscope_212-500_46,not measured,NA,NA,,3.01,0.14,10,Stereoscope,Y,NA,NA
25876,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_47,Fiber,Red,A_CW_1_Stereoscope_212-500_47,not measured,NA,NA,,8.98,0.18,10,Stereoscope,Y,NA,NA
25877,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_48,Fiber,Red,A_CW_1_Stereoscope_212-500_48,not measured,NA,NA,,12.53,0.2,10,Stereoscope,Y,NA,NA
25878,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_49,Fiber,Red,A_CW_1_Stereoscope_212-500_49,not measured,NA,NA,,5.31,0.32,10,Stereoscope,Y,NA,NA
25879,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_50,Fiber,Red,A_CW_1_Stereoscope_212-500_50,not measured,NA,NA,,2.41,0.43,10,Stereoscope,Y,NA,NA
25880,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_51,Fiber,Red,A_CW_1_Stereoscope_212-500_51,not measured,NA,NA,,1.35,0.71,10,Stereoscope,Y,NA,NA
25881,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_52,Fiber,Orange,A_CW_1_Stereoscope_212-500_52,not measured,NA,NA,,3.34,0.12,10,Stereoscope,Y,NA,NA
25882,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_53,Fiber,Orange,A_CW_1_Stereoscope_212-500_53,not measured,NA,NA,,1.77,0.51,10,Stereoscope,Y,NA,NA
25883,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_54,Fiber,Orange,A_CW_1_Stereoscope_212-500_54,not measured,NA,NA,,6.97,0.86,10,Stereoscope,Y,NA,NA
25884,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_55,Fiber,Brown,A_CW_1_Stereoscope_212-500_55,not measured,NA,NA,dark brown,0.92,0.11,10,Stereoscope,Y,NA,NA
25885,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_56,Fiber,Gold,A_CW_1_Stereoscope_212-500_56,not measured,NA,NA,algal-like; non-plastic,0.95,0.13,10,Stereoscope,Y,NA,NA
25886,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_57,Fiber,Gold,A_CW_1_Stereoscope_212-500_57,not measured,NA,NA,algal-like; non-plastic,0.87,0.04,10,Stereoscope,Y,NA,NA
25887,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_58,Fiber,Gold,A_CW_1_Stereoscope_212-500_58,not measured,NA,NA,algal-like; non-plastic,0.62,0.17,10,Stereoscope,Y,NA,NA
25888,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_59,Fiber,Gold,A_CW_1_Stereoscope_212-500_59,not measured,NA,NA,algal-like; non-plastic,0.17,0.07,10,Stereoscope,Y,NA,NA
25889,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_60,Fiber,Gold,A_CW_1_Stereoscope_212-500_60,not measured,NA,NA,algal-like; non-plastic,0.79,0.03,10,Stereoscope,Y,NA,NA
25890,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_61,Fiber,Gold,A_CW_1_Stereoscope_212-500_61,not measured,NA,NA,algal-like; non-plastic,0.49,0.11,10,Stereoscope,Y,NA,NA
25891,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_62,Fiber,Gold,A_CW_1_Stereoscope_212-500_62,not measured,NA,NA,algal-like; non-plastic,0.91,0.21,10,Stereoscope,Y,NA,NA
25892,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_63,Fiber,Gold,A_CW_1_Stereoscope_212-500_63,not measured,NA,NA,algal-like; non-plastic,0.76,0.19,10,Stereoscope,Y,NA,NA
25893,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_64,Fiber,Gold,A_CW_1_Stereoscope_212-500_64,not measured,NA,NA,algal-like; non-plastic,0.56,0.05,10,Stereoscope,Y,NA,NA
25894,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_65,Fiber,Gold,A_CW_1_Stereoscope_212-500_65,not measured,NA,NA,algal-like; non-plastic,1.16,0.08,10,Stereoscope,Y,NA,NA
25895,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_66,Fiber,Gold,A_CW_1_Stereoscope_212-500_66,not measured,NA,NA,algal-like; non-plastic,0.33,0.06,10,Stereoscope,Y,NA,NA
25896,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_67,Fiber,Gold,A_CW_1_Stereoscope_212-500_67,not measured,NA,NA,algal-like; non-plastic,0.48,0.09,10,Stereoscope,Y,NA,NA
25897,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_68,Fiber,Gold,A_CW_1_Stereoscope_212-500_68,not measured,NA,NA,algal-like; non-plastic,0.43,0.06,10,Stereoscope,Y,NA,NA
25898,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_69,Fiber,Gold,A_CW_1_Stereoscope_212-500_69,not measured,NA,NA,algal-like; non-plastic,0.59,0.13,10,Stereoscope,Y,NA,NA
25899,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_70,Fiber,Gold,A_CW_1_Stereoscope_212-500_70,not measured,NA,NA,algal-like; non-plastic,0.75,0.16,10,Stereoscope,Y,NA,NA
25900,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_71,Fiber,Gold,A_CW_1_Stereoscope_212-500_71,not measured,NA,NA,algal-like; non-plastic,0.95,0.04,10,Stereoscope,Y,NA,NA
25901,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_72,Fiber,Gold,A_CW_1_Stereoscope_212-500_72,not measured,NA,NA,algal-like; non-plastic,1.03,0.22,10,Stereoscope,Y,NA,NA
25902,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_73,Fiber,Gold,A_CW_1_Stereoscope_212-500_73,not measured,NA,NA,algal-like; non-plastic,1.34,0.14,10,Stereoscope,Y,NA,NA
25903,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_74,Fiber,Gold,A_CW_1_Stereoscope_212-500_74,not measured,NA,NA,algal-like; non-plastic,0.93,0.11,10,Stereoscope,Y,NA,NA
25904,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_75,Fiber,Gold,A_CW_1_Stereoscope_212-500_75,not measured,NA,NA,algal-like; non-plastic,0.89,0.24,10,Stereoscope,Y,NA,NA
25905,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_76,Fiber,Gold,A_CW_1_Stereoscope_212-500_76,not measured,NA,NA,algal-like; non-plastic,1.08,0.23,10,Stereoscope,Y,NA,NA
25906,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_77,Fiber,Gold,A_CW_1_Stereoscope_212-500_77,not measured,NA,NA,algal-like; non-plastic,0.67,0.05,10,Stereoscope,Y,NA,NA
25907,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_78,Fiber,Green,A_CW_1_Stereoscope_212-500_78,not measured,NA,NA,,0.85,0.16,10,Stereoscope,Y,NA,NA
25908,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_79,Fragment,White,A_CW_1_Stereoscope_212-500_79,polyester; low match 35%,Polyester,Y,,0.25,0.23,10,Stereoscope,Y,NA,FTIR
25909,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_80,Fragment,White,A_CW_1_Stereoscope_212-500_80,not measured,NA,NA,,0.37,0.26,10,Stereoscope,Y,NA,NA
25910,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_81,Fragment,White,A_CW_1_Stereoscope_212-500_81,not measured,NA,NA,,0.3,0.26,10,Stereoscope,Y,NA,NA
25911,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_82,Fragment,White,A_CW_1_Stereoscope_212-500_82,not measured,NA,NA,,0.37,0.27,10,Stereoscope,Y,NA,NA
25912,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_83,Fragment,White,A_CW_1_Stereoscope_212-500_83,not measured,NA,NA,,0.32,0.31,10,Stereoscope,Y,NA,NA
25913,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_84,Fragment,White,A_CW_1_Stereoscope_212-500_84,not measured,NA,NA,,0.43,0.28,10,Stereoscope,Y,NA,NA
25914,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_85,Fragment,White,A_CW_1_Stereoscope_212-500_85,not measured,NA,NA,,0.55,0.29,10,Stereoscope,Y,NA,NA
25915,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_86,Fragment,White,A_CW_1_Stereoscope_212-500_86,not measured,NA,NA,,0.39,0.25,10,Stereoscope,Y,NA,NA
25916,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_87,Fragment,White,A_CW_1_Stereoscope_212-500_87,not measured,NA,NA,,0.29,0.19,10,Stereoscope,Y,NA,NA
25917,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_88,Fragment,White,A_CW_1_Stereoscope_212-500_88,not measured,NA,NA,,0.3,0.29,10,Stereoscope,Y,NA,NA
25918,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_89,Fragment,White,A_CW_1_Stereoscope_212-500_89,not measured,NA,NA,,0.32,0.26,10,Stereoscope,Y,NA,NA
25919,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_90,Fragment,White,A_CW_1_Stereoscope_212-500_90,not measured,NA,NA,,0.36,0.16,10,Stereoscope,Y,NA,NA
25920,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_91,Fragment,White,A_CW_1_Stereoscope_212-500_91,not measured,NA,NA,,0.26,0.23,10,Stereoscope,Y,NA,NA
25921,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_92,Fragment,White,A_CW_1_Stereoscope_212-500_92,not measured,NA,NA,,0.23,0.13,10,Stereoscope,Y,NA,NA
25922,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_93,Fiber,Purple,A_CW_1_Stereoscope_212-500_93,not measured,NA,NA,dark purple,0.165,0.11,10,Stereoscope,Y,NA,NA
25923,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_94,Fiber bundle,Purple,A_CW_1_Stereoscope_212-500_94,not measured,NA,NA,,0.23,0.18,10,Stereoscope,Y,NA,NA
25924,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_95,Fiber,Clear,A_CW_1_Stereoscope_212-500_95,not measured,NA,NA,,0.23,0.02,10,Stereoscope,Y,NA,NA
25925,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_96,Fiber,Clear,A_CW_1_Stereoscope_212-500_96,not measured,NA,NA,,0.47,0.01,10,Stereoscope,Y,NA,NA
25926,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_97,Fiber,Clear,A_CW_1_Stereoscope_212-500_97,not measured,NA,NA,,0.17,0.01,10,Stereoscope,Y,NA,NA
25927,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_98,Fiber,Clear,A_CW_1_Stereoscope_212-500_98,not measured,NA,NA,,0.2,0.01,10,Stereoscope,Y,NA,NA
25928,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_99,Fiber,Clear,A_CW_1_Stereoscope_212-500_99,not measured,NA,NA,,0.5,0.04,10,Stereoscope,Y,NA,NA
25929,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_100,Fiber,Clear,A_CW_1_Stereoscope_212-500_100,not measured,NA,NA,,0.09,0.01,10,Stereoscope,Y,NA,NA
25930,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_101,Fiber,Clear,A_CW_1_Stereoscope_212-500_101,not measured,NA,NA,,0.11,0.04,10,Stereoscope,Y,NA,NA
25931,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_102,Fiber,Clear,A_CW_1_Stereoscope_212-500_102,not measured,NA,NA,,0.96,0.03,10,Stereoscope,Y,NA,NA
25932,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_103,Fiber,Clear,A_CW_1_Stereoscope_212-500_103,not measured,NA,NA,,0.76,0.01,10,Stereoscope,Y,NA,NA
25933,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_104,Fiber,Clear,A_CW_1_Stereoscope_212-500_104,not measured,NA,NA,,0.54,0.02,10,Stereoscope,Y,NA,NA
25934,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_105,Fiber,Clear,A_CW_1_Stereoscope_212-500_105,not measured,NA,NA,,0.43,0.04,10,Stereoscope,Y,NA,NA
25935,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_106,Fiber,Clear,A_CW_1_Stereoscope_212-500_106,not measured,NA,NA,,0.39,0.01,10,Stereoscope,Y,NA,NA
25936,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_107,Fiber,Clear,A_CW_1_Stereoscope_212-500_107,not measured,NA,NA,,0.47,0.12,10,Stereoscope,Y,NA,NA
25937,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_108,Fiber,Clear,A_CW_1_Stereoscope_212-500_108,not measured,NA,NA,,0.41,0.09,10,Stereoscope,Y,NA,NA
25938,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_109,Fiber,Clear,A_CW_1_Stereoscope_212-500_109,not measured,NA,NA,,0.34,0.03,10,Stereoscope,Y,NA,NA
25939,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_110,Fiber,Clear,A_CW_1_Stereoscope_212-500_110,not measured,NA,NA,,0.78,0.02,10,Stereoscope,Y,NA,NA
25940,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_111,Fiber,Clear,A_CW_1_Stereoscope_212-500_111,not measured,NA,NA,,0.47,0.31,10,Stereoscope,Y,NA,NA
25941,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_112,Fiber,Clear,A_CW_1_Stereoscope_212-500_112,not measured,NA,NA,,0.91,0.22,10,Stereoscope,Y,NA,NA
25942,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_113,Fiber,Clear,A_CW_1_Stereoscope_212-500_113,not measured,NA,NA,,0.86,0.13,10,Stereoscope,Y,NA,NA
25943,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_114,Fiber,Clear,A_CW_1_Stereoscope_212-500_114,not measured,NA,NA,,0.37,0.08,10,Stereoscope,Y,NA,NA
25944,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_115,Fiber,Clear,A_CW_1_Stereoscope_212-500_115,not measured,NA,NA,,0.69,0.15,10,Stereoscope,Y,NA,NA
25945,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_116,Fiber,Clear,A_CW_1_Stereoscope_212-500_116,not measured,NA,NA,,0.94,0.09,10,Stereoscope,Y,NA,NA
25946,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_117,Fiber,Clear,A_CW_1_Stereoscope_212-500_117,not measured,NA,NA,,0.83,0.04,10,Stereoscope,Y,NA,NA
25947,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_118,Fiber,Clear,A_CW_1_Stereoscope_212-500_118,not measured,NA,NA,,0.89,0.14,10,Stereoscope,Y,NA,NA
25948,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_119,Fiber,Clear,A_CW_1_Stereoscope_212-500_119,not measured,NA,NA,,0.56,0.34,10,Stereoscope,Y,NA,NA
25949,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_120,Fiber,Clear,A_CW_1_Stereoscope_212-500_120,not measured,NA,NA,,0.41,0.19,10,Stereoscope,Y,NA,NA
25950,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_121,Fiber,Clear,A_CW_1_Stereoscope_212-500_121,not measured,NA,NA,,0.68,0.17,10,Stereoscope,Y,NA,NA
25951,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_122,Fiber,Clear,A_CW_1_Stereoscope_212-500_122,not measured,NA,NA,,0.76,0.1,10,Stereoscope,Y,NA,NA
25952,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_123,Fiber,Clear,A_CW_1_Stereoscope_212-500_123,not measured,NA,NA,,0.8,0.09,10,Stereoscope,Y,NA,NA
25953,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_124,Fiber,Clear,A_CW_1_Stereoscope_212-500_124,not measured,NA,NA,,0.79,0.06,10,Stereoscope,Y,NA,NA
25954,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_125,Fiber,Multicolor,A_CW_1_Stereoscope_212-500_125,not measured,NA,NA,,0.81,0.31,10,Stereoscope,Y,NA,NA
25955,A,A_CW_2,CW,1-20 um,A_CW_2_Stereoscope_1-20_18,Fiber,Grey,A_CW_2_Stereoscope_1-20_18,not measured,NA,NA,Filter 01,1.225,0.01,4,Stereoscope,Y,NA,NA
25956,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_126,Fiber,Multicolor,A_CW_1_Stereoscope_212-500_126,not measured,NA,NA,this fiber was broken when put onto tape,0.53,0.12,10,Stereoscope,Y,NA,NA
25957,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_127,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25958,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_128,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25959,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_129,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25960,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_130,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25961,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_131,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25962,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_132,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25963,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_133,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25964,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_134,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25965,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_135,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25966,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_136,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25967,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_137,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25968,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_138,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25969,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_139,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25970,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_140,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25971,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_141,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25972,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_142,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25973,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_143,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25974,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_144,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25975,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_145,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25976,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_146,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25977,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_147,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25978,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_148,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25979,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_149,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25980,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_150,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25981,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_151,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25982,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_152,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25983,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_153,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25984,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_154,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25985,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_155,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25986,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_156,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25987,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_157,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25988,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_158,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
25989,A,A_CW_1,CW,212-500 um,A_CW_1_Stereoscope_212-500_159,Fiber,Clear,Eot foFEd,not measured,NA,NA,not picked; suspected contaminant; likely non-plastic,0,0,10,Stereoscope,Y,NA,NA
